conceptUri,preferredLabel,altLabels,skillType,reuseLevel,description
http://data.europa.eu/esco/skill/cb1b0777-0388-4b01-a0cf-7c6bbfbbd61d,"review development process of an organisation","",skill/competence,transversal,"Judge, review and decide on directions of innovation and development processes in an organisation in order to improve efficiency and reduce costs."
http://data.europa.eu/esco/skill/a8d24a95-47b3-4f88-92e7-06600bcd3612,"manage personal professional development","",skill/competence,transversal,"Take responsibility for lifelong learning and continuous professional development. Engage in learning to support and update professional competence. Identify priority areas for professional developmen"
http://data.europa.eu/esco/skill/5ca9f3d6-d7dd-4bb1-a4ca-75c6b14b7b6f,"adapt to new technology used in cars","",skill/competence,transversal,"Adapt to new technology integrated in cars; understand systems operation and provide troubleshooting."
http://data.europa.eu/esco/skill/a283db93-b160-4b6f-9855-4e79806c4674,"Project Anarchy","",skill/competence,transversal,"The mobile game engine which is a software framework that consists of integrated development environments and specialised design tools, designed for the rapid iteration of user-derived computer games."
http://data.europa.eu/esco/skill/ed392b45-1087-44a7-89a9-d514224639ff,"conduct mobile marketing","",skill/competence,transversal,"Conduct mobile marketing using a mobile device e.g. tablet or smartphone. Gather personalised information and transfer it to customers in order to promote services or goods."
http://data.europa.eu/esco/skill/9fe699e9-3490-4f3d-a50d-9f9d31c98698,"operate mobile crane","",skill/competence,transversal,"Operate a mobile crane safely. Take into account the condition of the terrain, weather conditions, load mass, and expected manoeuvres."
http://data.europa.eu/esco/skill/211e4a02-69a6-494e-b94a-93741e2a3a0b,"disassemble mobile devices","",skill/competence,transversal,"Deconstruct mobile devices in order to analyse faults, perform replacement or recycle parts."
http://data.europa.eu/esco/skill/55cd5608-1497-4ed1-96d0-cb9494749a09,"repair mobile devices","",skill/competence,transversal,"Replace parts and repair faults of mobile phones, tablets and other small mobile devices."
http://data.europa.eu/esco/skill/16636767-c215-4cf0-b126-e144fea20926,"use e-health and mobile health technologies","",skill/competence,transversal,"Use mobile health technologies and e-health (online applications and services) in order to enhance the provided healthcare."
http://data.europa.eu/esco/skill/b8c1e014-1f54-480a-bf0f-2ef3d2d275e8,"drive mobile heavy construction equipment","",skill/competence,transversal,"Drive movable heavy equipment used in construction. Load the equipment onto low loaders, or unload it. Judiciously drive equipment on public roads when required."
http://data.europa.eu/esco/skill/72db08f1-94f7-4d43-84e7-04af4073e05e,"dismantle concrete pumps","",skill/competence,transversal,"Dismantle all the assemblies of concrete pumps such as the pipe and the robotic arm, and prepare the mobile concrete pump for road traffic."
http://data.europa.eu/esco/skill/ab89ef07-f993-4c0c-852f-17fd1f5afc84,"operate drilling jumbo","",skill/competence,transversal,"Operate a large, mobile mining machine equipped with pneumatic or hydraulic hammers to bore horizontal holes in hard rock to enable blasting. Drilling jumbos are used for mining development."
http://data.europa.eu/esco/skill/39f55791-434d-4169-9a46-c000a2859a66,"ensure safety of mobile electrical systems","",skill/competence,transversal,"Take the necessary precautions while providing temporary power distribution independently. Measure and power up an installation."
http://data.europa.eu/esco/skill/b69cb255-e939-4928-b3fd-9557087dce52,"work safely with mobile electrical systems under supervision","",skill/competence,transversal,"Take the necessary precautions while providing temporary power distribution for performance and art facility purposes under supervision."
http://data.europa.eu/esco/skill/d8829a1d-dbde-435b-b921-29d6462f35c9,"Android (mobile operating systems)","",skill/competence,transversal,"The system software Android consists of features, restrictions, architectures and other characteristics of operating systems designed to run on mobile devices."
http://data.europa.eu/esco/skill/cf532795-a1fd-43bd-8407-6e43f877e6e3,"mobile device management","",skill/competence,transversal,"The methods for managing the use of mobile devices within an organisation, while ensuring security."
http://data.europa.eu/esco/skill/541ce3bd-a6a0-4413-a020-0db81e299658,"operate aerial work platforms","",skill/competence,transversal,"Tend mechanical devices that allow momentary access to high, usually inaccessible areas. Ensure your own safety and the safety of surrounding people."
http://data.europa.eu/esco/skill/736ef286-fbd3-4e5c-a4b4-d1e2008c9898,"plan digital marketing","",skill/competence,transversal,"Develop digital marketing strategies for both leisure and business purposes, create websites and deal with mobile technology and social networking."
http://data.europa.eu/esco/skill/ef069fe6-305b-4452-8f7d-0c572e98effc,"mobile marketing","",skill/competence,transversal,"The study of marketing which uses mobile devices as a communication channel. This approach can provide potential customers with personalised information (using location or time context) which promotes"
http://data.europa.eu/esco/skill/976455eb-5bbe-4493-ae64-ed16c3b009ea,"mobile operating systems","",skill/competence,transversal,"The features, restrictions, architectures and other characteristics of operating systems designed to run on mobile devices, such as Android or iOS."
http://data.europa.eu/esco/skill/af2eb9ef-c98d-4ab2-b4dd-049cdb30e665,"guidance, navigation and control","",skill/competence,transversal,"The engineering discipline that deals with the design and development of systems that can control the motion of automobiles, ships, space- and aircraft. It includes control over vehicle's trajectory f"
http://data.europa.eu/esco/skill/6ad40ca3-dc34-4442-b23f-0b1b28936f56,"maintain responsive design","",skill/competence,transversal,"Ensure that the website runs on the latest technology and is multi-platform compatible and mobile-friendly."
http://data.europa.eu/esco/skill/f3d8547b-e7c4-4024-8f2d-0ccf3f522779,"use aeronautical mobile service communications","",skill/competence,transversal,"Make use of aeronautical communications devices to transmit and receive technical information to and from aircraft, in line with technical regulations and provisions."
http://data.europa.eu/esco/skill/968ea96d-42d0-44fe-94b0-f11d84a8234d,"Windows Phone","",skill/competence,transversal,"The system software Windows Phone consists of features, restrictions, architectures and other characteristics of operating systems designed to run on mobile devices."
http://data.europa.eu/esco/skill/30d926ba-1615-417c-a799-e24a3ea239b9,"operate two-way radio systems","",skill/competence,transversal,"Use radios that can receive and transmit sound signals in order to communicate with similar radios on the same frequency such as mobile phones and walkie talkies."
http://data.europa.eu/esco/skill/ba04b19b-0b18-4d5c-b799-4db31a98e58d,"BlackBerry","",skill/competence,transversal,"The system software BlackBerry consists of features, restrictions, architectures and other characteristics of operating systems designed to run on mobile devices."
http://data.europa.eu/esco/skill/b4877620-c375-45f3-a678-2ddb4dae6a29,"repair ICT devices","",skill/competence,transversal,"Maintain and repair ICT related equipment such as laptops, desktops, tablets, mobile devices, communications equipment, printers and any piece of computer related peripheral. Detect faults, malfunctio"
http://data.europa.eu/esco/skill/e043adc7-e5e6-4c26-8c97-cb3a5f4bf119,"develop mobility programmes","",skill/competence,transversal,"Develop new mobility programs and policies and improve existing ones by increasing their effectiveness."
http://data.europa.eu/esco/skill/820795ff-170b-48a0-93e3-326c4e2db201,"create clay figures","",skill/competence,transversal,"Create mobile figures out of clay using different materials and processes."
http://data.europa.eu/esco/skill/c8b5b67b-d8d9-4857-bb26-1e35faf2ce22,"clean road vehicles","",skill/competence,transversal,"Clean and maintain vans, buses and any other road vehicles to ensure safe operating conditions."
http://data.europa.eu/esco/skill/749ce4c2-4dfd-461a-a8f3-0f6914814d3e,"securities","",skill/competence,transversal,"The financial instruments traded in financial markets representing both the right of property over the owner and at the same time, the obligation of payment over the issuer. The aim of securities whic"
http://data.europa.eu/esco/skill/f9738fc9-4d67-43e8-bfda-954123e34d42,"coordinate security","",skill/competence,transversal,"Organise the personal, technical and organizational security requirements."
http://data.europa.eu/esco/skill/6ae49291-0472-4c3d-a0af-d6797f20b82d,"maintain the security of machinery","",skill/competence,transversal,"Maintain the security of site machinery and equipment."
http://data.europa.eu/esco/skill/d433c82e-fa7a-492e-a8fd-eee7b39e4c48,"security regulations","",skill/competence,transversal,"The body of regulations, legal procedures and policies regarding security and safety management."
http://data.europa.eu/esco/skill/f2aeb587-32fc-4a2c-af4c-07fbb82f7287,"ensure store security","",skill/competence,transversal,"Implement and monitor security measures within the store; be vigilant about shoplifters and fraudulent use of credit cards."
http://data.europa.eu/esco/skill/5acf6408-e084-4202-9442-ffcf0119811c,"security threats","",skill/competence,transversal,"Types of threats to public and private security such as unauthorised entry, aggressive behaviour, molestation, robbery, theft, assault, kidnapping, murder and public demonstration."
http://data.europa.eu/esco/skill/3f2bb5b8-49bf-4ff1-94a5-09fb53e27d92,"train security officers","",skill/competence,transversal,"Instruct, train and further educate security officers."
http://data.europa.eu/esco/skill/a91e2a50-7822-4a83-b306-d06c1a2d4b65,"ensure hotel security","",skill/competence,transversal,"Guarantee the security of guests and the premises by monitoring the hotel premises."
http://data.europa.eu/esco/skill/865ccba0-e1a2-402c-9641-d23a4acac6ea,"manage security equipment","",skill/competence,transversal,"Oversee and conduct inventory of security tools and equipment."
http://data.europa.eu/esco/skill/eb67f129-4a8f-41b7-9abe-25c907392103,"manage outsourced security","",skill/competence,transversal,"Oversee and regularly review external security provision."
http://data.europa.eu/esco/skill/1a63b1a7-2cac-4372-8760-7bb6afb36949,"investigate security issues","",skill/competence,transversal,"Look out for information and evidence revolving around security and safety issues in order to analyse possible threats, track incidents, and improve security procedures."
http://data.europa.eu/esco/skill/b1dfada9-183f-4f54-a0d4-a365adfc8412,"security in commercial buildings","",skill/competence,transversal,"Security procedures, characteristics, tasks and risks in commercial areas and institutions such as banks, malls, tourist spots, hotels and restaurants."
http://data.europa.eu/esco/skill/370ebe1f-55a5-424f-a44e-f3c19222d63b,"advise on strengthening security","",skill/competence,transversal,"Provide information and guidance to clients on how to prevent security threats and incidents."
http://data.europa.eu/esco/skill/f6100198-9398-4c31-9003-d976c37d5022,"monitor security measures","",skill/competence,transversal,"Oversee and control the implementation of prevention, security, and surveillance measures in order to assess their effectiveness and to make adjustments in case of unsatisfactory results."
http://data.europa.eu/esco/skill/5760a84e-c9a0-4c36-9bee-46a8cf1a036d,"establish site security routines","",skill/competence,transversal,"Set up security routines on site."
http://data.europa.eu/esco/skill/385f27ee-5ea4-4128-bfda-63287a67b179,"ensure security on ships","",skill/competence,transversal,"Conduct security taking into account the specific security and safety measures on passenger and commercial ships."
http://data.europa.eu/esco/skill/9da7bfb1-9e1a-46de-8374-dac1a7cfa86c,"develop security concepts","",skill/competence,transversal,"Develop prevention, security, and surveillance practices and concepts to fight against fraud and to enhance public security, crime prevention, and investigation."
